User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Age,Location,Theme,Description,Relevance,Type
3d7d57c9,6964477945,10,Wild Dawn,Michael Harris,2019.0,Scholastic,29,"Caron-la-Forêt, None",,,,
20be29f7,3157190991,7,Lost Dusk,Daniel Johnson,1988.0,Random House,48,"Sainte Nathnec, None",,,,
3ddb1bf3,6858394506,8,Golden Wind,Daniel Harris,1967.0,HarperCollins,29,"Sainte Christophe-les-Bains, None",,,,
51c9111e,3472129669,8,Hidden Mountain: Shadow of Shadow,Alice Jackson,1958.0,Bloomsbury,20,"Mercierboeuf, None",,,,
2970e305,6337032383,9,Silver Mountain,Emma Harris,1953.0,Cambridge Press,38,"CostaVille, None",,,,
cfa5201f,3441695173,9,Secret Forest,Claire Martin,1956.0,Bloomsbury,20,"Robin, None",,,,
6c5ca55b,5850919410,6,Dark River,Olivia Davis,1971.0,Crown Publishing,47,"Saint Alain-sur-Mer, None",,,,
f8b00b3b,2297641198,5,Silent City,Claire Taylor,2009.0,Vintage Books,33,"Hernandez, None",,,,
cd65ea43,5911477383,9,Endless Mountain,Michael Jackson,1973.0,Scholastic,20,"Bonneau, None",,,,
32488c3c,4803159902,7,Dark Mystery: Storm of World,Charles Moore,1970.0,Crown Publishing,51,"Saint Josettedan, None",,,,
bc39588e,2283390272,7,Hidden Path,Maria Davis,2005.0,Oxford Press,60,"Sainte Laurence, None",,,,
6f8910a8,9972990575,8,Lost Chronicle,Charles Davis,1982.0,Vintage Books,80,"Dijoux, None",,,,
77b97e62,3122395882,9,Last River,David Taylor,2008.0,Scholastic,49,"GoncalvesBourg, None",,,,
df2bec4c,8733830437,7,Silent Horizon,Michael Thompson,2010.0,Bloomsbury,52,"Saint Victoire, None",,,,
4b0a4d5d,8661044224,8,Forgotten City,Thomas Harris,1966.0,Oxford Press,34,"Maillotdan, None",,,,
16d7bb65,6858394506,8,Golden Wind,Daniel Harris,1967.0,HarperCollins,66,"Hoareau-sur-Gilles, None",,,,
52ec0e78,8658548468,9,Broken Tower,James Jackson,1983.0,Macmillan,72,"Petitjeanboeuf, None",,,,
a64fe6b7,4756103861,6,The Great Fire: Sun of River,Charles Thompson,1987.0,Random House,21,"Sainte Jérôme, None",,,,
c0576ebc,5633901562,8,First Moon,Emily Jones,1972.0,Oxford Press,46,"Alexandre, None",,,,
fc4b478f,5237671876,4,Secret Legacy: Dream of Sun,Maria Smith,1960.0,Crown Publishing,56,"Delannoy, None",,,,
7eaa08a1,4530839079,6,Brave Legacy,Olivia Thompson,1964.0,Crown Publishing,29,"Masse-sur-Marie, None",,,,
a91408a7,7092767665,5,Wild Star: Tale of Star,Sophie Anderson,1967.0,Random House,48,"Delaunay, None",,,,
b85313d9,8880072463,8,Forgotten Song,Michael Moore,2013.0,Cambridge Press,17,"Sainte Michèle, None",,,,
68c5b895,6601483708,7,The Great Moon,Michael Taylor,1960.0,Random House,78,"Saint Juliette, None",,,,
710470dc,6232678046,7,Digital Light,Alice White,1971.0,Hachette,52,"Sainte Gérard-sur-Mer, None",,,,
31465cfa,1360451387,7,Ancient Empire: Star of City,Maria Thompson,1961.0,Scholastic,40,"Lemaire, None",,,,
c0576ebc,4148616165,8,Forgotten Tower,Laura Moore,1962.0,Hachette,46,"Alexandre, None",,,,
77817488,3188255557,9,Broken Sun,James Smith,2010.0,Random House,30,"RenaudVille, None",,,,
75832de7,4238392523,6,Brave Dream: Garden of Star,Sophie White,1971.0,Macmillan,23,"Carpentier-sur-Chauvet, None",,,,
6c66a236,2156549338,6,Ancient Chronicle: Dream of Mystery,Laura Thomas,1960.0,Hachette,22,"GarnierBourg, None",,,,
6e68e379,1920780028,7,Eternal Chronicle: Ocean of Dream,Emma Davis,1965.0,Scholastic,21,"Sainte Maurice, None",,,,
71235ffe,8623380008,9,Last Shadow,Charles Smith,2003.0,Hachette,35,"Baron, None",,,,
3a4378d6,1411561558,8,Sacred River: Light of Legacy,Sarah Williams,1979.0,Bloomsbury,54,"Blanchard, None",,,,
7eaa08a1,5525282720,10,Endless Empire,Maria Davis,2000.0,Oxford Press,29,"Masse-sur-Marie, None",,,,
710470dc,2685550379,8,Hidden Dusk,Laura Jones,1984.0,Oxford Press,52,"Sainte Gérard-sur-Mer, None",,,,
1de642f6,4672563260,7,Digital Star,Emily Thompson,1951.0,Penguin Books,17,"Hubert, None",,,,
80bf7c67,2577170343,9,The Great Dusk,Charles Martinez,2003.0,Vintage Books,84,"Fernandez-sur-Besnard, None",,,,
5b899d59,1280464174,7,Dark Empire,Charles White,1961.0,Vintage Books,46,"Delannoy, None",,,,
77b97e62,6022254399,8,Forgotten Ocean: Bridge of Bridge,Alice Moore,1999.0,Crown Publishing,49,"GoncalvesBourg, None",,,,
a9459d6c,0385514239,8,The Great Chronicle (Real ISBN),David Martinez,1990.0,Crown Publishing,68,"Dufour, None",,,,
e9fdcae6,3023862147,6,Dark Kingdom,Daniel Jones,2005.0,Penguin Books,52,"Saint Manon, None",,,,
0816d85e,6061500329,10,Brave Wind,Sophie Davis,1995.0,Simon & Schuster,61,"Saint Françoisenec, None",,,,
de7bf279,5526232728,7,Secret Ocean,Sophie Lee,1963.0,Vintage Books,38,"Leblanc-sur-Mer, None",,,,
21f9a4c4,8063920549,9,Forgotten Chronicle,John Lee,1960.0,Bloomsbury,36,"Aubry, None",,,,
4666818e,8306401535,7,Silent Sun,Sarah Anderson,1995.0,Hachette,82,"Saint Marcelle, None",,,,
ea322fd0,0441172717,7,First Bridge (Real ISBN),Daniel Anderson,2021.0,Hachette,52,"Pascal-sur-Morin, None",,,,
9f04c2a7,7146000442,9,Brave Chronicle,James Jackson,2013.0,Penguin Books,24,"Gilles-les-Bains, None",,,,
6cb096e0,6773473272,8,Broken Legacy,John Thomas,1962.0,Simon & Schuster,34,"Charpentierboeuf, None",,,,
e5290713,5093243876,8,Forgotten Dream: Wind of Ocean,Anna Harris,1982.0,Crown Publishing,50,"Paul, None",,,,
4f56339d,3438893284,6,Secret Dawn,Auteur Inconnu,1971.0,Simon & Schuster,60,"Gautier, None",,,,
a2f09487,5168133184,7,Modern Mountain,Auteur Inconnu,1973.0,Crown Publishing,49,"Sainte Auguste, None",,,,
2970e305,1778421600,6,Sacred Dawn: Mountain of Wind,William Martin,1974.0,Macmillan,38,"CostaVille, None",,,,
9bc03366,6858394506,7,Golden Wind,Daniel Harris,1967.0,HarperCollins,46,"Guérin-sur-Hamon, None",,,,
42273ad1,9976008720,8,Secret Kingdom: Song of Journey,Charles Miller,1950.0,Oxford Press,83,"Albert, None",,,,
9bc03366,5584092730,8,Sacred Star,Emma Martinez,1987.0,Random House,46,"Guérin-sur-Hamon, None",,,,
3032bae5,2147770993,8,Modern Song,Anna Anderson,1951.0,Crown Publishing,41,"TorresVille, None",,,,
1de642f6,1963184514,7,Digital Kingdom,Emma Williams,1987.0,Cambridge Press,17,"Hubert, None",,,,
72e209a8,5566593477,7,The Great Horizon: Moon of Journey,Emily Garcia,1974.0,HarperCollins,75,"Delattre, None",,,,
f01cc4eb,5441914390,10,Hidden Ocean,George Brown,2009.0,Oxford Press,85,"Lévêque-les-Bains, None",,,,
2118dfd0,9696625065,6,Eternal Dream,Michael Thompson,1974.0,Cambridge Press,15,"Charrierboeuf, None",,,,
20be29f7,1501110365,8,Sacred World (Real ISBN),Charles Davis,1984.0,Random House,48,"Sainte Nathnec, None",,,,
31465cfa,8566768791,8,Lost Mountain: Tale of Wind,Robert Garcia,2022.0,Simon & Schuster,40,"Lemaire, None",,,,
b715c859,5309913901,4,Eternal Legacy: Shadow of Kingdom,James Brown,1994.0,HarperCollins,16,"Chauveau, None",,,,
ca514c7c,4465999099,9,Brave Fire,Sophie Martin,2009.0,Oxford Press,39,"Jacquesboeuf, None",,,,
6e68e379,4665645475,7,Golden Bridge,Michael Davis,2001.0,HarperCollins,21,"Sainte Maurice, None",,,,
caef7200,1076114328,6,Hidden Dusk: Kingdom of River,Thomas Rodriguez,2017.0,Hachette,21,"Labbé, None",,,,
a91408a7,2274240382,6,Sacred Storm: Storm of Garden,Maria Taylor,1968.0,Crown Publishing,48,"Delaunay, None",,,,
7554a862,8847356747,7,Silver Mountain: Garden of Empire,Claire Davis,2000.0,Bloomsbury,38,"Hamon-sur-Boulanger, None",,,,
b3ea66d6,4069743339,9,Secret Tale: Legacy of Dream,James Williams,2011.0,Vintage Books,62,"Faure-sur-Bernard, None",,,,
a0eff95a,3215682504,9,The Great Kingdom: Wind of Moon,William Lee,1982.0,HarperCollins,37,"HuetBourg, None",,,,
4b0a4d5d,1008091786,9,Lost Horizon,Claire Brown,2021.0,Random House,34,"Maillotdan, None",,,,
45952d4d,0743273565,8,Endless Mountain (Real ISBN),Claire Lee,1985.0,HarperCollins,74,"Renaultboeuf, None",,,,
33f53bc7,7619950719,7,Silent Mystery,Laura Taylor,1991.0,Scholastic,31,"Pasquier-sur-Charles, None",,,,
a91408a7,5237671876,6,Secret Legacy: Dream of Sun,Maria Smith,1960.0,Crown Publishing,48,"Delaunay, None",,,,
44646281,5850873877,10,The Great Tower,Sarah Rodriguez,2000.0,HarperCollins,36,"Saint Alain, None",,,,
88bd0f8e,9033270132,7,First Dawn: Sun of Star,Robert Brown,2008.0,Vintage Books,85,"Sainte DianeVille, None",,,,
935368b2,3523978147,7,Last Fire,Laura Williams,2008.0,Crown Publishing,51,"Bernier, None",,,,
20bb7000,5821877621,6,Ancient World: Chronicle of Sun,George Jackson,1953.0,Oxford Press,43,"Huetdan, None",,,,
a3c6139f,5599654036,7,Sacred Mystery,Thomas Johnson,2013.0,Random House,17,"Dias-la-Forêt, None",,,,
f41736a3,8687344247,9,Silver Chronicle,Robert Davis,1967.0,HarperCollins,21,"Pichon-sur-Mer, None",,,,
807b06fe,2082048823,8,Dark Journey: Garden of Fire,Sarah Brown,2008.0,Random House,56,"Saint Hélène, None",,,,
edfffdfa,2691248554,8,Golden Ocean: Star of Empire,Sarah Lee,1981.0,Scholastic,34,"Saint Thérèse-les-Bains, None",,,,
2118dfd0,1005785260,5,Modern Kingdom: Empire of Horizon,Alice Davis,1990.0,Macmillan,15,"Charrierboeuf, None",,,,
c7da3077,7314247767,8,Hidden Moon: Horizon of Tower,George Miller,2004.0,Vintage Books,65,"Sauvagenec, None",,,,
2b7982c5,7115763614,9,Forgotten Storm,Charles Rodriguez,1990.0,Penguin Books,27,"Sanchez, None",,,,
a64fe6b7,7991929608,6,Sacred Journey,Robert Williams,1952.0,HarperCollins,21,"Sainte Jérôme, None",,,,
bf768b2d,9810659315,10,Modern Wind,Claire Moore,1999.0,Simon & Schuster,67,"Buisson, None",,,,
a9459d6c,3950945732,5,Silent Dusk,Robert Thomas,1985.0,Cambridge Press,68,"Dufour, None",,,,
5b3e7c5a,1198943889,6,Wild Mountain,William Garcia,1951.0,Oxford Press,52,"Lambert-sur-Lucas, None",,,,
3d31f94d,7240150760,7,Silent Mountain,James Garcia,1990.0,Oxford Press,61,"Guérin-sur-Reynaud, None",,,,
ca514c7c,4528049783,8,Lost Legacy,William Moore,1988.0,Oxford Press,39,"Jacquesboeuf, None",,,,
a9459d6c,9696625065,8,Eternal Dream,Michael Thompson,1974.0,Cambridge Press,68,"Dufour, None",,,,
43cf0bf1,3188255557,6,Broken Sun,James Smith,2010.0,Random House,17,"Arnauddan, None",,,,
083f574d,9790943877,7,Wild Star,Robert Moore,1977.0,Vintage Books,75,"Saint Pénélope, None",,,,
710470dc,5220040198,6,Last Garden: Tale of Path,Laura White,1954.0,Simon & Schuster,52,"Sainte Gérard-sur-Mer, None",,,,
17a289ad,0345339738,7,Silent Fire (Real ISBN),Emma Jackson,2021.0,Oxford Press,61,"Fernandes, None",,,,
807b06fe,7357863638,4,Silent Shadow,Emily Thomas,1968.0,HarperCollins,56,"Saint Hélène, None",,,,
8ca4a4a1,7240150760,5,Silent Mountain,James Garcia,1990.0,Oxford Press,16,"Sainte Xavier-les-Bains, None",,,,
9faf8447,1821029911,8,Sacred Mountain: Mystery of Path,Emma Taylor,2015.0,Vintage Books,31,"Dupont, None",,,,
57f36835,2455098767,9,The Great Moon: Shadow of Kingdom,Alice Lee,2020.0,Penguin Books,48,"Teixeira, None",,,,
5076a5b6,5168133184,7,Modern Mountain,Auteur Inconnu,1973.0,Crown Publishing,65,"Salmon-sur-Mer, None",,,,
4f5dfcc7,0451524934,4,Lost Horizon (Real ISBN),Sophie Garcia,1951.0,Crown Publishing,20,"Carlier, None",,,,
eb7e1fae,1846291686,8,Dark Mystery,Michael Martin,1951.0,Crown Publishing,22,"Barondan, None",,,,
50655f8b,1963184514,6,Digital Kingdom,Emma Williams,1987.0,Cambridge Press,63,"Raynaud-sur-Jean, None",,,,
0caf653d,1821029911,6,Sacred Mountain: Mystery of Path,Emma Taylor,2015.0,Vintage Books,71,"Saint Antoinette-la-Forêt, None",,,,
7d98ae39,1336987885,10,Silver Tale,Charles Moore,2011.0,Simon & Schuster,61,"Didier-sur-Peltier, None",,,,
77b97e62,8661044224,8,Forgotten City,Thomas Harris,1966.0,Oxford Press,49,"GoncalvesBourg, None",,,,
63cb4066,6337032383,6,Silver Mountain,Emma Harris,1953.0,Cambridge Press,47,"Riou, None",,,,
2b7982c5,4148616165,7,Forgotten Tower,Laura Moore,1962.0,Hachette,27,"Sanchez, None",,,,
c74e411e,9419021410,9,Dark Mountain,Daniel Rodriguez,2017.0,Hachette,53,"Lefebvre, None",,,,
c558874e,3502911195,8,Hidden Chronicle,Michael Taylor,1962.0,Bloomsbury,21,"Lemairedan, None",,,,
cfa5201f,0618260307,8,Brave Ocean (Real ISBN),Sarah Garcia,2003.0,Bloomsbury,20,"Robin, None",,,,
74e82020,3404861505,6,The Great Light,Laura Jackson,,Oxford Press,38,"Rolland, None",,,,
9fe0e8eb,9071118860,9,Lost Sun,Alice Lee,2011.0,Macmillan,25,"Didierdan, None",,,,
6768617e,7747672615,5,Sacred Mountain,Claire Thomas,1994.0,HarperCollins,76,"Jolynec, None",,,,
c30a809c,1473645096,8,Forgotten Legacy: Tale of Tale,Daniel Jones,1971.0,Simon & Schuster,35,"Auger, None",,,,
51c9111e,2188737964,8,Digital Tower: Ocean of Kingdom,Charles Martinez,1987.0,Vintage Books,20,"Mercierboeuf, None",,,,
3d7d57c9,9991376737,8,Ancient Mystery: Bridge of Horizon,David Johnson,1955.0,Hachette,29,"Caron-la-Forêt, None",,,,
bfe6220b,7188803026,8,First Dusk: Tower of Fire,Emily Martinez,1964.0,HarperCollins,43,"Pages, None",,,,
a5d61556,3775265003,9,Ancient Mountain,William Harris,2004.0,Hachette,23,"Collet, None",,,,
7eaa08a1,5634488466,8,Last Fire: Chronicle of Shadow,Thomas Anderson,1996.0,Hachette,29,"Masse-sur-Marie, None",,,,
b3930f6a,7875024467,9,Forgotten Dusk,James Taylor,1954.0,Random House,44,"Marty, None",,,,
92609be1,8859019697,8,Brave Dream: World of Song,Anna Smith,1972.0,Penguin Books,57,"Bertinnec, None",,,,
20bb7000,1052907176,8,Ancient Path: Ocean of Legacy,Anna Martin,2009.0,Macmillan,43,"Huetdan, None",,,,
123350ea,5159368761,6,Wild Dusk,John Rodriguez,1989.0,Penguin Books,43,"Chrétien-les-Bains, None",,,,
6f8910a8,3701851923,6,Lost Song,George Martinez,2002.0,Scholastic,80,"Dijoux, None",,,,
9526cc49,9337721653,5,Modern Tale,Thomas Jackson,1966.0,Macmillan,52,"Saint MarineBourg, None",,,,
44646281,5437085760,7,Digital Fire: Bridge of Tower,Alice Anderson,1999.0,Vintage Books,36,"Saint Alain, None",,,,
4b49dfa1,1866213449,8,Broken Path,Michael Martinez,1983.0,Scholastic,38,"Sainte Matthieu, None",,,,
d31dba26,1476239059,8,Silver Forest: Path of Kingdom,Alice Moore,2023.0,Random House,18,"Saint Charlotte-sur-Mer, None",,,,
3ddb1bf3,6256041896,7,Ancient Empire,Olivia Lee,1996.0,Scholastic,29,"Sainte Christophe-les-Bains, None",,,,
f8b00b3b,3215682504,9,The Great Kingdom: Wind of Moon,William Lee,1982.0,HarperCollins,33,"Hernandez, None",,,,
1378f132,3157190991,8,Lost Dusk,Daniel Johnson,1988.0,Random House,26,"Michaud-sur-Jacques, None",,,,
e8ead281,5821877621,7,Ancient World: Chronicle of Sun,George Jackson,1953.0,Oxford Press,75,"Hamelnec, None",,,,
3032bae5,4069743339,7,Secret Tale: Legacy of Dream,James Williams,2011.0,Vintage Books,41,"TorresVille, None",,,,
5eeecd65,7216293207,7,Brave Dream,Michael Garcia,1993.0,Hachette,56,"BodinBourg, None",,,,
50655f8b,1914658319,5,Broken Chronicle,Auteur Inconnu,1983.0,Hachette,63,"Raynaud-sur-Jean, None",,,,
885d6510,5085874453,5,Sacred Dawn: Tale of Dusk,Anna Smith,1977.0,Penguin Books,40,"Rocher, None",,,,
f8b00b3b,2577170343,8,The Great Dusk,Charles Martinez,2003.0,Vintage Books,33,"Hernandez, None",,,,
1b628c8c,2130396979,6,Wild Dawn,Laura Lee,2015.0,Macmillan,56,"Saint PauletteBourg, None",,,,
d1a8c1c2,9790971671,5,Forgotten Tale: Sun of Tower,James Davis,1978.0,Macmillan,29,"Lefort-sur-Mer, None",,,,
59fd5976,8645735377,6,Golden Storm: Horizon of World,Emma Davis,2008.0,Scholastic,25,"Saint Zacharie, None",,,,
f01cc4eb,2368152086,7,Silent Dusk: Storm of Shadow,Emily Brown,1959.0,Hachette,85,"Lévêque-les-Bains, None",,,,
32488c3c,8407122235,6,Eternal City,Alice Thompson,1984.0,Simon & Schuster,51,"Saint Josettedan, None",,,,
a9459d6c,1168165693,7,Broken Path: Mountain of Moon,David Lee,2005.0,Penguin Books,68,"Dufour, None",,,,
fc4b478f,2337843204,6,Last Song: Mountain of Wind,David Moore,1999.0,Macmillan,56,"Delannoy, None",,,,
ca514c7c,3438893284,7,Secret Dawn,Auteur Inconnu,1971.0,Simon & Schuster,39,"Jacquesboeuf, None",,,,
a618ca68,7094425869,8,Lost Forest,Anna White,1957.0,Penguin Books,19,"Rousset, None",,,,
03b87354,9265064642,7,Forgotten Light,John Harris,2011.0,Penguin Books,38,"Legrand, None",,,,
c7da3077,5178061783,8,Endless Wind,Claire Moore,1951.0,Bloomsbury,65,"Sauvagenec, None",,,,
c21193e9,1939823801,10,Digital World,William Jones,1969.0,Scholastic,18,"Coste, None",,,,
80bf7c67,4738387916,10,Dark Ocean: Wind of City,Daniel Williams,2006.0,Hachette,84,"Fernandez-sur-Besnard, None",,,,
7554a862,0385514239,8,The Great Chronicle (Real ISBN),David Martinez,1990.0,Crown Publishing,38,"Hamon-sur-Boulanger, None",,,,
7eaa08a1,6773473272,9,Broken Legacy,John Thomas,1962.0,Simon & Schuster,29,"Masse-sur-Marie, None",,,,
9c2f8483,1113011196,10,Sacred Kingdom,Daniel Smith,2004.0,Random House,59,"Teixeira, None",,,,
882356af,6089208072,10,Digital Light,William Martinez,1969.0,Simon & Schuster,60,"Bouvier, None",,,,
b3930f6a,0061120081,7,The Great Light (Real ISBN),Sophie Lee,2008.0,Bloomsbury,44,"Marty, None",,,,
df2bec4c,2755293624,9,Hidden Sun,Anna Smith,1954.0,Vintage Books,52,"Saint Victoire, None",,,,
bda5a4d1,8118898855,9,Brave Light: Light of Garden,Charles Martin,1999.0,Scholastic,66,"Lefebvre, None",,,,
583ad10e,9976008720,8,Secret Kingdom: Song of Journey,Charles Miller,1950.0,Oxford Press,37,"Perret, None",,,,
0efce01a,2980992080,6,Secret Dawn: Tower of Mountain,John Moore,1990.0,Simon & Schuster,56,"Breton-sur-Texier, None",,,,
4107d061,3441695173,8,Secret Forest,Claire Martin,1956.0,Bloomsbury,23,"Sainte Thibault, None",,,,
9f04c2a7,3658545265,10,Dark Chronicle,Daniel Moore,2010.0,Oxford Press,24,"Gilles-les-Bains, None",,,,
b3ea66d6,7180640408,7,Modern Mystery: Light of Chronicle,Maria Johnson,1962.0,Hachette,62,"Faure-sur-Bernard, None",,,,
2b77e6ce,3441695173,7,Secret Forest,Claire Martin,1956.0,Bloomsbury,59,"Guilletboeuf, None",,,,
4b343c2a,1846291686,8,Dark Mystery,Michael Martin,1951.0,Crown Publishing,35,"Gautierdan, None",,,,
bda5a4d1,9810659315,9,Modern Wind,Claire Moore,1999.0,Simon & Schuster,66,"Lefebvre, None",,,,
885d6510,8763468134,7,Broken Moon: Empire of Dawn,Michael Rodriguez,1979.0,Penguin Books,40,"Rocher, None",,,,
e0fc229a,1031332119,7,Ancient River,Michael Davis,1993.0,Penguin Books,58,"Da Silva-sur-Mer, None",,,,
20be29f7,4529194335,7,The Great Kingdom: Chronicle of Sun,Alice Moore,2013.0,Crown Publishing,48,"Sainte Nathnec, None",,,,
a7c2220c,0141439513,8,Lost Bridge (Real ISBN),Daniel Miller,1993.0,Cambridge Press,47,"Auger, None",,,,
259b69ff,4238808321,3,Eternal Wind,Charles Miller,1975.0,Penguin Books,82,"Duhamel-sur-Leclerc, None",,,,
a618ca68,9849657402,9,Eternal Legacy,Thomas Lee,2021.0,Random House,19,"Rousset, None",,,,
e29dd049,1352134985,8,Eternal Song: Tale of Chronicle,Emily White,2016.0,Random House,37,"Camus, None",,,,
1abd4bf7,9472914647,6,The Great Song: Star of Legacy,George Taylor,2000.0,Macmillan,35,"Marin-sur-Baudry, None",,,,
a08b1179,4494716170,9,Wild Tale: River of Song,Daniel Martin,1974.0,Simon & Schuster,79,"Saint Constance, None",,,,
7d98ae39,2455098767,6,The Great Moon: Shadow of Kingdom,Alice Lee,2020.0,Penguin Books,61,"Didier-sur-Peltier, None",,,,
3d31f94d,2568624489,6,Modern Dream: Wind of Bridge,George Williams,2017.0,Hachette,61,"Guérin-sur-Reynaud, None",,,,
1b628c8c,7619950719,5,Silent Mystery,Laura Taylor,1991.0,Scholastic,56,"Saint PauletteBourg, None",,,,
6e68e379,9405864904,9,Eternal Dusk,David Martin,1977.0,Hachette,21,"Sainte Maurice, None",,,,
50655f8b,9703054362,10,Silent Empire,Emily Taylor,1994.0,Random House,63,"Raynaud-sur-Jean, None",,,,
a935e953,1067675677,9,Eternal Chronicle: Horizon of Legacy,Michael White,1986.0,Bloomsbury,41,"Sainte Alainnec, None",,,,
6c4165c3,8581821138,8,Wild Moon: Horizon of City,David Jones,2003.0,Oxford Press,45,"Baudry-sur-Pasquier, None",,,,
f12cee00,5159368761,7,Wild Dusk,John Rodriguez,1989.0,Penguin Books,52,"Saint Matthieudan, None",,,,
50655f8b,8314208311,5,Sacred Mystery,Maria Thompson,2004.0,Vintage Books,63,"Raynaud-sur-Jean, None",,,,
5076a5b6,1658252720,9,Silent Star,David Garcia,2014.0,Vintage Books,65,"Salmon-sur-Mer, None",,,,
39b9b0d0,8142826364,6,Lost Journey,Emily Jackson,2017.0,Crown Publishing,76,"Gimenez, None",,,,
935368b2,2558136940,6,First Tower,Emily Moore,1964.0,Cambridge Press,51,"Bernier, None",,,,
2b77e6ce,4111570091,8,Silver Wind: Shadow of Storm,James Garcia,1990.0,Cambridge Press,59,"Guilletboeuf, None",,,,
ca514c7c,1594884797,7,Golden Storm: Forest of City,George Thomas,2009.0,Bloomsbury,39,"Jacquesboeuf, None",,,,
4666818e,1171960451,9,Modern Horizon: Tower of Light,David Rodriguez,2008.0,Vintage Books,82,"Saint Marcelle, None",,,,
c0576ebc,6964477945,10,Wild Dawn,Michael Harris,2019.0,Scholastic,46,"Alexandre, None",,,,
39b9b0d0,2631295894,7,Sacred Dream,Charles Harris,1990.0,Bloomsbury,76,"Gimenez, None",,,,
b2a92e00,5738799711,8,Lost Moon: Dusk of Dawn,William Miller,2023.0,Oxford Press,49,"Fernandez, None",,,,
1abd4bf7,1351543400,7,Dark Kingdom,Robert Taylor,1974.0,Hachette,35,"Marin-sur-Baudry, None",,,,
bfe6220b,2428136882,9,Last Mountain: Garden of Path,Thomas Moore,1962.0,Scholastic,43,"Pages, None",,,,
a08b1179,9015018347,7,Digital Tower,George White,2009.0,Oxford Press,79,"Saint Constance, None",,,,
3ddb1bf3,1872208975,9,Dark Chronicle,James Taylor,1954.0,Scholastic,29,"Sainte Christophe-les-Bains, None",,,,
cd65ea43,1143725282,5,Golden Fire,Alice Brown,1967.0,Hachette,20,"Bonneau, None",,,,
af8965a7,3472129669,4,Hidden Mountain: Shadow of Shadow,Alice Jackson,1958.0,Bloomsbury,84,"Wagner, None",,,,
c558874e,5371524054,10,Last City,Emily Anderson,2011.0,Cambridge Press,21,"Lemairedan, None",,,,
1378f132,7338239942,9,Secret Song,William Smith,1955.0,Random House,26,"Michaud-sur-Jacques, None",,,,
123350ea,7338239942,9,Secret Song,William Smith,1955.0,Random House,43,"Chrétien-les-Bains, None",,,,
2118dfd0,9089161041,5,Broken Mountain,Maria Davis,1960.0,Vintage Books,15,"Charrierboeuf, None",,,,
